,sid,season,number,name,iso_time,lat,lon,dist2land,usa_status,usa_wind,usa_pres,usa_sshs,storm_speed,storm_dir,geo_250,u_wind_250,v_wind_250,geo_550,u_wind_550,v_wind_550,geo_850,u_wind_850,v_wind_850
27613,1997152N29283,1997,36,NOT_NAMED,1997-06-01 00:00:00,29.5,-77.1,348,LO,25.0,1009.0,-3,14,19,106143.23,3.9385114,12.130763,49697.38,3.8558002,6.152023,14786.17,1.3404742,6.7539425
27614,1997152N29283,1997,36,NOT_NAMED,1997-06-01 03:00:00,30.2751,-76.7523,388,LO,27.0,1007.0,-3,18,22,106115.89,5.5103908,10.285436,49737.305,5.198213,7.1269574,14828.818,3.435415,7.338686
27615,1997152N29283,1997,36,NOT_NAMED,1997-06-01 06:00:00,31.2,-76.3,340,SD,30.0,1006.0,-2,20,23,105986.23,5.649939,11.421512,49605.594,5.4467964,8.955994,14718.639,4.286034,9.145756
27616,1997152N29283,1997,36,NOT_NAMED,1997-06-01 09:00:00,32.1548,-75.8287,278,SD,32.0,1004.0,-2,22,23,105796.15,6.316964,11.796301,49448.33,6.108218,9.418863,14582.023,4.8205113,8.7565975
27617,1997152N29283,1997,36,NOT_NAMED,1997-06-01 12:00:00,33.2,-75.3,200,SS,35.0,1003.0,-2,24,22,105858.68,6.041902,11.896257,49533.645,5.6485023,11.352483,14658.929,4.769595,9.544023
27618,1997152N29283,1997,36,NOT_NAMED,1997-06-01 15:00:00,34.3415,-74.765,152,SS,40.0,1003.0,-2,25,23,105866.68,5.1799564,13.145382,49510.32,6.690696,11.051631,14654.981,5.190033,9.182599
27619,1997152N29283,1997,36,NOT_NAMED,1997-06-01 18:00:00,35.5,-74.1,130,SS,45.0,1004.0,-2,26,30,105890.35,6.991326,13.377263,49480.863,5.6044307,10.670903,14605.825,3.5817645,9.831954
27620,1997152N29283,1997,36,NOT_NAMED,1997-06-01 21:00:00,36.5805,-73.195,224,SS,45.0,1005.0,-2,26,36,105877.91,9.410652,11.642239,49443.98,6.8405886,9.93177,14566.6875,4.687577,9.723159
27621,1997152N29283,1997,36,NOT_NAMED,1997-06-02 00:00:00,37.6,-72.2,265,SS,45.0,1006.0,-2,26,36,105877.71,10.670248,10.681836,49414.23,8.023637,9.420896,14579.741,3.5782158,7.6779
27622,1997152N29283,1997,36,NOT_NAMED,1997-06-02 03:00:00,38.6686,-71.3081,258,SS,42.0,1007.0,-2,24,36,105786.74,13.275383,9.89508,49396.33,8.315555,7.4449673,14589.375,3.4241145,7.6660004
27623,1997152N29283,1997,36,NOT_NAMED,1997-06-02 06:00:00,39.5,-70.4,223,SS,40.0,1008.0,-2,19,50,105557.13,17.109324,8.734858,49258.7,9.2327385,6.0225596,14521.421,2.8886378,5.3680687
27624,1997152N29283,1997,36,NOT_NAMED,1997-06-02 09:00:00,39.8917,-69.4194,206,SS,37.0,1008.0,-2,16,72,105477.54,18.820045,6.6918287,49200.61,11.882639,5.2598033,14483.683,5.4800572,3.4137096
27625,1997152N29283,1997,36,NOT_NAMED,1997-06-02 12:00:00,40.0,-68.4,231,SS,35.0,1009.0,-2,16,85,105596.99,21.561943,5.904338,49265.43,14.713977,3.7199574,14550.725,5.6649394,1.6781634
27626,1997152N29283,1997,36,NOT_NAMED,1997-06-02 15:00:00,40.0169,-67.3559,288,SS,32.0,1010.0,-2,16,90,105643.62,25.52084,4.1554193,49309.363,16.446611,2.9241228,14613.966,5.1152434,0.8288843
27627,1997182N32283,1997,46,ANA,1997-06-30 12:00:00,32.0,-77.2,224,TD,30.0,1013.0,-1,5,88,107171.55,6.8846674,-4.391589,50245.22,4.501112,-1.5597094,15161.329,2.28091,-0.4745746
27628,1997182N32283,1997,46,ANA,1997-06-30 15:00:00,32.0101,-76.9001,235,TD,30.0,1012.0,-1,5,90,107194.8,7.6800246,-3.7211835,50306.66,5.138105,-2.352893,15199.089,1.5273584,-1.3583167
27629,1997182N32283,1997,46,ANA,1997-06-30 18:00:00,32.0,-76.6,248,TD,30.0,1011.0,-1,5,96,107230.84,9.19314,-4.533572,50297.64,5.240907,-3.6986072,15158.04,1.0812024,-0.8165063
27630,1997182N32283,1997,46,ANA,1997-06-30 21:00:00,31.9574,-76.3,264,TD,30.0,1010.0,-1,5,101,107163.91,10.407269,-5.855927,50207.4,4.7068453,-3.8565748,15075.593,1.9162934,1.5747156
