,sid,season,number,name,iso_time,lat,lon,dist2land,usa_status,usa_wind,usa_pres,usa_sshs,storm_speed,storm_dir,geo_250,u_wind_250,v_wind_250,geo_550,u_wind_550,v_wind_550,geo_850,u_wind_850,v_wind_850
24116,1992178N25275,1992,45,NOT_NAMED,1992-06-25 12:00:00,24.5,-85.5,252,TD,25.0,1009.0,-1,12,350,107535.44,8.621347,1.3724158,50088.14,2.7907696,1.6674134,14682.232,4.5979724,5.9446588
24117,1992178N25275,1992,45,NOT_NAMED,1992-06-25 15:00:00,25.0722,-85.6109,313,TD,27.0,1008.0,-1,12,1,107550.56,9.485799,4.9412184,50150.703,4.278319,1.8691003,14742.495,3.1975586,3.0696223
24118,1992178N25275,1992,45,NOT_NAMED,1992-06-25 18:00:00,25.7,-85.5,339,TD,30.0,1007.0,-1,14,21,107451.31,11.322632,7.6965504,50173.855,4.896166,0.9074615,14801.0,1.4828943,1.9561756
24119,1992178N25275,1992,45,NOT_NAMED,1992-06-25 21:00:00,26.3957,-85.0393,258,TD,30.0,1007.0,-1,16,35,107492.86,9.613972,9.208248,50099.074,5.365374,-0.43043336,14744.303,2.8382013,3.843653
24120,1992178N25275,1992,45,NOT_NAMED,1992-06-26 00:00:00,27.0,-84.5,187,TD,30.0,1007.0,-1,12,37,107468.73,11.64375,10.189786,50104.8,6.184358,-0.48231688,14688.245,-1.1027924,3.694195
24121,1992178N25275,1992,45,NOT_NAMED,1992-06-26 03:00:00,27.3293,-84.2559,153,TD,30.0,1007.0,-1,7,37,107464.98,12.953054,9.371201,50202.125,4.792057,-1.7926788,14799.291,0.25542235,6.1464634
24122,1992178N25275,1992,45,NOT_NAMED,1992-06-26 06:00:00,27.6,-84.0,113,TD,30.0,1007.0,-1,9,44,107218.87,14.944439,10.714617,50106.086,3.4141493,0.5643573,14759.048,1.8403925,4.898267
24123,1992178N25275,1992,45,NOT_NAMED,1992-06-26 09:00:00,28.0035,-83.5246,59,TD,30.0,1007.0,-1,13,47,107089.99,12.669204,11.253435,49994.695,5.141897,1.2997583,14649.753,3.5726647,3.4535058
24124,1992178N25275,1992,45,NOT_NAMED,1992-06-26 12:00:00,28.5,-82.9,29,TD,30.0,1007.0,-1,15,48,107079.11,11.799395,13.2581005,50077.484,7.858581,1.050069,14766.628,5.051354,4.5394635
24125,1992207N29298,1992,56,NOT_NAMED,1992-07-24 18:00:00,28.6,-62.1,1194,TD,25.0,1016.0,-1,6,287,107438.2,-3.9241204,-7.0422926,50908.2,-3.3910925,0.21616273,15886.241,-2.6319044,2.107263
24126,1992207N29298,1992,56,NOT_NAMED,1992-07-24 21:00:00,28.6928,-62.4448,1196,TD,27.0,1016.0,-1,6,291,107405.05,-4.730264,-9.721485,50876.336,-2.7957146,0.2806256,15861.488,-1.5813824,2.4908514
24127,1992207N29298,1992,56,NOT_NAMED,1992-07-25 00:00:00,28.8,-62.7,1199,TD,30.0,1016.0,-1,4,308,107485.39,-5.045624,-10.213916,50889.8,-2.8128767,-0.6955768,15848.43,-1.6164758,0.7250348
24128,1992207N29298,1992,56,NOT_NAMED,1992-07-25 03:00:00,28.9349,-62.8026,1207,TD,30.0,1016.0,-1,3,344,107474.54,-6.858762,-9.277158,50921.664,-2.5618548,-0.69920045,15872.418,-1.3758185,1.793352
24129,1992207N29298,1992,56,NOT_NAMED,1992-07-25 06:00:00,29.1,-62.8,1229,TD,30.0,1016.0,-1,4,0,107302.49,-7.144003,-7.690493,50780.94,-1.8328863,-0.820943,15722.117,-0.3219806,3.1622803
24130,1992207N29298,1992,56,NOT_NAMED,1992-07-25 09:00:00,29.2999,-62.7949,1250,TD,30.0,1015.0,-1,4,12,107202.49,-6.192328,-7.0555434,50706.664,-1.5713049,-0.93352354,15671.605,0.5530872,3.1430304
24131,1992207N29298,1992,56,NOT_NAMED,1992-07-25 12:00:00,29.5,-62.7,1274,TD,30.0,1015.0,-1,4,35,107317.53,-5.001092,-5.628288,50768.516,-1.1968695,-0.55859315,15761.862,2.6688616,1.3885455
24132,1992207N29298,1992,56,NOT_NAMED,1992-07-25 15:00:00,29.6499,-62.5098,1290,TD,30.0,1015.0,-1,5,55,107329.12,-4.871999,-6.053623,50776.945,-0.41432068,0.16760926,15754.213,3.0361395,0.82956785
24133,1992207N29298,1992,56,NOT_NAMED,1992-07-25 18:00:00,29.8,-62.2,1319,TD,30.0,1016.0,-1,7,61,107239.0,-7.4432564,-8.469075,50691.996,0.78900206,0.7981238,15668.638,3.9470227,2.1325781
24134,1992207N29298,1992,56,NOT_NAMED,1992-07-25 21:00:00,29.9771,-61.817,1351,TD,27.0,1016.0,-1,9,63,107196.83,-9.021005,-7.720045,50606.99,2.2761798,0.46010008,15589.918,4.817341,1.5771424
24135,1992207N29298,1992,56,NOT_NAMED,1992-07-26 00:00:00,30.2,-61.3,1388,TD,25.0,1016.0,-1,11,62,107238.51,-10.931217,-7.371571,50614.555,2.0578449,0.549939,15600.865,6.0743566,2.0075982
24136,1992207N29298,1992,56,NOT_NAMED,1992-07-26 03:00:00,30.4995,-60.6752,1439,TD,25.0,1016.0,-1,13,64,107209.61,-11.209028,-5.8993316,50595.816,2.44859,0.3011505,15585.568,6.100265,1.7343048
24137,1992207N29298,1992,56,NOT_NAMED,1992-07-26 06:00:00,30.8,-59.9,1492,TD,25.0,1016.0,-1,15,70,107020.82,-8.850613,-2.5404534,50395.227,3.7409277,1.1946961,15361.835,6.3725824,3.1186805
24138,1992207N29298,1992,56,NOT_NAMED,1992-07-26 09:00:00,31.0267,-58.9879,1498,TD,22.0,1016.0,-1,17,76,106896.09,-10.836521,-1.6087335,50349.324,3.2300525,1.6036181,15331.951,6.387946,4.0363164
24139,1992207N29298,1992,56,NOT_NAMED,1992-07-26 12:00:00,31.2,-58.0,1512,TD,20.0,1016.0,-1,17,78,106953.43,-11.394275,0.67978394,50452.734,2.5680811,3.422044,15464.146,6.4266686,3.5344677
24140,1992230N11325,1992,69,ANDREW,1992-08-16 18:00:00,10.8,-35.5,1607,TD,25.0,1010.0,-1,19,282,107190.52,-9.752575,1.1811084,50024.945,-9.632796,1.9821296,14903.331,-2.4279675,0.9005072
24141,1992230N11325,1992,69,ANDREW,1992-08-16 21:00:00,10.993,-36.4248,1602,TD,27.0,1009.0,-1,19,282,107223.33,-6.971431,2.0768366,50090.797,-8.0852375,4.587463,14966.796,-2.7843108,1.7272717
24142,1992230N11325,1992,69,ANDREW,1992-08-17 00:00:00,11.2,-37.4,1602,TD,30.0,1009.0,-1,21,282,107357.51,-7.0236483,2.1820984,50204.74,-9.145414,6.777384,15075.358,-3.1623816,2.1937573
24143,1992230N11325,1992,69,ANDREW,1992-08-17 03:00:00,11.4347,-38.4628,1608,TD,30.0,1008.0,-1,22,283,107259.01,-5.944454,2.5740888,50156.02,-8.33262,6.946242,15037.697,-3.3187878,3.2445185
24144,1992230N11325,1992,69,ANDREW,1992-08-17 06:00:00,11.7,-39.6,1532,TD,30.0,1008.0,-1,24,283,107154.94,-7.3965235,2.8526897,50060.355,-10.744202,3.0445647,14942.826,-5.842634,1.4989154
24145,1992230N11325,1992,69,ANDREW,1992-08-17 09:00:00,11.9774,-40.8003,1442,TD,32.0,1007.0,-1,24,284,107160.03,-7.250372,1.6601447,50101.637,-9.954618,3.5440845,14987.621,-5.7208767,1.8219293
24146,1992230N11325,1992,69,ANDREW,1992-08-17 12:00:00,12.3,-42.0,1360,TS,35.0,1006.0,0,24,288,107312.24,-8.330118,0.41480836,50205.86,-10.920039,4.2754583,15061.108,-6.2955823,2.6024926
24147,1992230N11325,1992,69,ANDREW,1992-08-17 15:00:00,12.707,-43.1298,1303,TS,35.0,1004.0,0,23,290,107369.08,-8.416496,0.099678345,50291.824,-12.38696,4.83842,15080.675,-8.431358,2.7948608
24148,1992230N11325,1992,69,ANDREW,1992-08-17 18:00:00,13.1,-44.2,1257,TS,35.0,1003.0,0,22,288,107316.38,-8.514289,-0.5122296,50222.12,-11.643987,5.2299623,14990.125,-7.0938115,3.2167377
24149,1992230N11325,1992,69,ANDREW,1992-08-17 21:00:00,13.3721,-45.2304,1219,TS,37.0,1002.0,0,20,284,107333.64,-9.38473,-1.0845087,50247.54,-10.871931,5.376073,15032.693,-5.9697266,3.3518238
24150,1992230N11325,1992,69,ANDREW,1992-08-18 00:00:00,13.6,-46.2,1173,TS,40.0,1002.0,0,19,285,107439.7,-8.704432,-0.67779726,50346.96,-13.386291,6.06448,15104.327,-7.3076015,2.8753877
24151,1992230N11325,1992,69,ANDREW,1992-08-18 03:00:00,13.8494,-47.1078,1136,TS,42.0,1001.0,0,18,286,107420.98,-8.888213,-0.40319884,50362.42,-12.273704,6.94894,15125.153,-7.1340013,2.727318
24152,1992230N11325,1992,69,ANDREW,1992-08-18 06:00:00,14.1,-48.0,1117,TS,45.0,1001.0,0,18,285,107295.4,-8.305044,-0.17419739,50241.96,-10.902292,7.0314665,15030.804,-6.6747637,2.8971777
24153,1992230N11325,1992,69,ANDREW,1992-08-18 09:00:00,14.3272,-48.943,1094,TS,45.0,1000.0,0,19,285,107281.39,-7.9413867,-0.08524475,50241.91,-9.822027,7.218018,15050.957,-6.1327724,3.1955292
24154,1992230N11325,1992,69,ANDREW,1992-08-18 12:00:00,14.6,-49.9,1082,TS,45.0,1000.0,0,20,289,107382.73,-5.981712,0.0769342,50337.2,-9.561497,6.456652,15168.432,-7.7550006,3.992094
24155,1992230N11325,1992,69,ANDREW,1992-08-18 15:00:00,14.9698,-50.8651,1081,TS,45.0,1000.0,0,20,294,107481.93,-5.848584,0.08256104,50402.33,-8.104474,6.5217085,15219.8,-6.5554905,4.6629095
24156,1992230N11325,1992,69,ANDREW,1992-08-18 18:00:00,15.4,-51.8,1095,TS,45.0,1000.0,0,19,297,107393.98,-4.7386084,0.037352905,50328.555,-6.0991864,5.885731,15125.8125,-5.000949,4.4951077
24157,1992230N11325,1992,69,ANDREW,1992-08-18 21:00:00,15.8419,-52.6579,1064,TS,45.0,1000.0,0,19,299,107379.71,-3.6235633,0.2450586,50348.19,-6.3866878,5.0586944,15153.523,-6.5575542,3.9533026
24158,1992230N11325,1992,69,ANDREW,1992-08-19 00:00:00,16.3,-53.5,1025,TS,45.0,1001.0,0,19,299,107461.61,-3.202762,0.4718915,50409.996,-5.807199,2.976856,15216.709,-6.9659405,3.182182
24159,1992230N11325,1992,69,ANDREW,1992-08-19 03:00:00,16.7574,-54.4076,987,TS,45.0,1001.0,0,19,298,107456.67,-1.4800568,1.2153968,50471.57,-7.3866487,5.4349365,15282.473,-8.668695,5.7824917
24160,1992230N11325,1992,69,ANDREW,1992-08-19 06:00:00,17.2,-55.3,952,TS,45.0,1002.0,0,19,297,107323.98,-0.49215758,0.0941626,50335.61,-6.0022254,4.9172273,15123.365,-7.6634765,6.1286387
