,sid,season,number,name,iso_time,lat,lon,dist2land,usa_status,usa_wind,usa_pres,usa_sshs,storm_speed,storm_dir,geo_250,u_wind_250,v_wind_250,humid_250,temp_250,geo_550,u_wind_550,v_wind_550,humid_550,temp_550,geo_850,u_wind_850,v_wind_850,humid_850,temp_850
10263,1972167N20271,1972,46,AGNES,1972-06-14 12:00:00,20.0,-89.0,0,TD,25.0,1008.0,-1,3,90,107212.58,-0.4582312,-2.7491357,0.00015896684,232.06572,49767.785,0.34718627,-0.7608478,0.0050139157,272.70483,14376.834,1.407752,0.12757446,0.012471232,291.10724
10264,1972167N20271,1972,46,AGNES,1972-06-14 15:00:00,20.0,-88.85,0,TD,25.0,1008.0,-1,3,90,107321.97,-2.1939936,-0.67718625,0.00016627129,232.15744,49846.816,0.7832672,-0.9206805,0.0048015923,273.16663,14435.824,1.5567596,-0.4971521,0.012699033,290.99634
10265,1972167N20271,1972,46,AGNES,1972-06-14 18:00:00,20.0,-88.7,0,TD,25.0,1008.0,-1,3,90,107394.41,-1.7619885,1.4594654,0.0001755419,232.41258,49895.145,0.8479266,-1.3216864,0.0049054087,273.11716,14477.841,1.8652917,-0.96865845,0.013052571,290.98373
10266,1972167N20271,1972,46,AGNES,1972-06-14 21:00:00,20.0,-88.55,0,TD,25.0,1008.0,-1,3,90,107387.3,-0.3214551,2.3369215,0.00019391757,233.13707,49805.81,0.99075013,-2.2061872,0.005072478,273.17557,14361.725,1.2723212,-1.9984668,0.013204814,291.34497
10267,1972167N20271,1972,46,AGNES,1972-06-15 00:00:00,20.0,-88.4,0,TD,25.0,1008.0,-1,3,90,107292.98,-0.37529296,-1.3909851,0.000267362,233.22496,49837.48,5.0709257,-1.4452673,0.0052882885,272.73666,14429.687,0.68378234,-0.399281,0.013222942,291.14676
10268,1972167N20271,1972,46,AGNES,1972-06-15 03:00:00,20.0,-88.25,0,TD,25.0,1008.0,-1,3,90,107327.99,0.23835571,-1.6107929,0.0002666289,233.51756,49836.273,3.8856897,-3.2858672,0.005097511,272.76294,14438.514,-0.19091919,0.75986207,0.013158754,291.00977
10269,1972167N20271,1972,46,AGNES,1972-06-15 06:00:00,20.0,-88.1,0,TD,25.0,1008.0,-1,3,90,107246.11,-0.2862451,-2.3080742,0.00027722353,233.51933,49780.37,3.3535302,-3.9755797,0.005161045,272.31656,14415.593,0.9386676,2.1591406,0.013033616,291.05707
10270,1972167N20271,1972,46,AGNES,1972-06-15 09:00:00,20.0,-87.9575,0,TD,25.0,1008.0,-1,3,90,107159.19,-1.9530311,-0.06449585,0.000276444,233.63956,49658.645,2.446637,-4.4796658,0.0050302763,272.1624,14318.117,3.1425774,1.3910522,0.013031109,290.9959
10271,1972167N20271,1972,46,AGNES,1972-06-15 12:00:00,20.0,-87.8,0,TD,25.0,1008.0,-1,3,90,107179.75,-2.6316657,-2.0500128,0.00026636512,233.37262,49670.59,3.41206,-4.128317,0.004848997,272.1212,14328.17,2.0036309,0.47681946,0.013257411,291.02325
10272,1972167N20271,1972,46,AGNES,1972-06-15 15:00:00,20.0,-87.6075,0,TD,27.0,1008.0,-1,4,90,107255.34,-1.4367889,0.6081995,0.000274606,233.51512,49743.414,2.6025,-4.246857,0.0047257184,272.20645,14387.193,2.7264411,-0.21544738,0.013144434,291.08688
