,sid,season,number,name,iso_time,lat,lon,dist2land,usa_status,usa_wind,usa_pres,usa_sshs,storm_speed,storm_dir,geo_250,u_wind_250,v_wind_250,humid_250,temp_250,geo_550,u_wind_550,v_wind_550,humid_550,temp_550,geo_850,u_wind_850,v_wind_850,humid_850,temp_850
16237,1980199N31284,1980,49,NOT_NAMED,1980-07-17 00:00:00,30.5,-76.5,390,TD,20.0,1008.0,-1,7,243,107129.88,-11.167595,0.23506592,9.939028e-05,229.7791,50246.01,-5.613715,-0.81827515,0.0027910385,270.94913,15075.897,-0.6400745,2.9795709,0.010094995,290.8009
16238,1980199N31284,1980,49,NOT_NAMED,1980-07-17 03:00:00,30.3428,-76.8528,382,TD,22.0,1008.0,-1,7,244,107225.1,-9.817493,-2.0532136,8.708055e-05,229.85263,50305.215,-8.03326,-2.0500312,0.0027638292,271.19757,15117.156,-1.2251105,3.815655,0.009481058,290.84198
16239,1980199N31284,1980,49,NOT_NAMED,1980-07-17 06:00:00,30.2,-77.2,371,TD,25.0,1008.0,-1,7,247,107078.46,-11.133452,-0.6520227,9.4075076e-05,229.60393,50239.754,-7.9489837,0.54918826,0.002803458,270.5823,15106.156,1.1791223,5.112723,0.009791836,290.63348
16240,1980199N31284,1980,49,NOT_NAMED,1980-07-17 09:00:00,30.0845,-77.5549,332,TD,25.0,1008.0,-1,7,254,106979.28,-9.677258,0.61096925,9.805316e-05,229.41614,50164.785,-7.6470823,0.418407,0.002718897,270.674,15025.803,0.9016882,2.8856134,0.00920236,290.6047
16241,1980199N31284,1980,49,NOT_NAMED,1980-07-17 12:00:00,30.0,-78.0,294,TD,25.0,1008.0,-1,10,261,107088.45,-4.7302885,-0.11711243,9.69137e-05,229.39091,50221.285,-6.2209764,1.738786,0.0027745748,270.64465,15106.615,0.14501403,3.8870153,0.009688123,290.22543
16242,1980199N31284,1980,49,NOT_NAMED,1980-07-17 15:00:00,29.9431,-78.6424,239,TD,25.0,1008.0,-1,11,265,107208.36,-4.907907,-2.4608605,9.2845745e-05,229.39014,50297.953,-5.3294725,0.6722546,0.0028439944,270.77286,15164.152,-0.08252563,3.1435375,0.009664666,290.3829
16243,1980199N31284,1980,49,NOT_NAMED,1980-07-17 18:00:00,29.9,-79.3,178,TD,25.0,1008.0,-1,10,265,107218.88,-5.9096293,-0.8496747,9.558123e-05,229.31598,50331.58,-3.551505,0.8181207,0.0032466275,270.59805,15191.557,0.35951355,3.761869,0.009994815,290.50403
16244,1980199N31284,1980,49,NOT_NAMED,1980-07-17 21:00:00,29.8645,-79.7797,137,TD,25.0,1008.0,-1,8,263,107219.28,-4.1455326,0.0018670654,9.213849e-05,229.77205,50280.83,-3.9565551,-2.49873,0.0030179757,270.78534,15095.347,-0.16609009,2.8679383,0.010162354,291.15247
16245,1980199N31284,1980,49,NOT_NAMED,1980-07-18 00:00:00,29.8,-80.2,97,TD,25.0,1008.0,-1,8,254,107212.21,1.0417365,0.48247743,0.0001045735,230.16771,50228.37,-6.589006,-2.8672137,0.0030608075,271.01526,15030.494,-0.7041052,4.2714734,0.009837696,290.98477
16246,1980199N31284,1980,49,NOT_NAMED,1980-07-18 03:00:00,29.6423,-80.6504,44,TD,25.0,1008.0,-1,8,249,107255.99,1.2235528,-4.4912205,0.000115757444,230.39253,50319.094,-7.8546104,-2.162339,0.003036387,270.80353,15106.981,-0.06992187,3.1859748,0.010042684,291.3492
