,sid,season,number,name,iso_time,lat,lon,dist2land,usa_status,usa_wind,usa_pres,usa_sshs,storm_speed,storm_dir,geo_250,u_wind_250,v_wind_250,humid_250,temp_250,geo_550,u_wind_550,v_wind_550,humid_550,temp_550,geo_850,u_wind_850,v_wind_850,humid_850,temp_850
6088,1968153N17275,1968,29,ABBY,1968-06-01 06:00:00,17.0,-85.5,123,TD,25.0,1008.0,-1,1,0,107317.56,6.4369807,5.50547,0.00027293482,231.96486,49922.09,-2.4088013,5.351391,0.005912973,271.85474,14653.679,-3.0773115,7.2839074,0.012838571,290.44226
6089,1968153N17275,1968,29,ABBY,1968-06-01 09:00:00,17.0625,-85.4776,134,TD,25.0,1008.0,-1,2,8,107204.48,6.1749578,3.3200622,0.00026257784,231.84795,49782.246,-3.0063245,7.5746098,0.0058387923,271.72385,14519.7,-1.5376037,8.003656,0.0126022585,290.5284
6090,1968153N17275,1968,29,ABBY,1968-06-01 12:00:00,17.2,-85.5,145,TD,25.0,1008.0,-1,4,345,107183.07,3.6278644,2.6228309,0.00020828588,231.89047,49743.32,-0.3179669,6.469846,0.0057801963,271.94403,14466.105,0.8860364,5.4451365,0.012720251,290.2025
6091,1968153N17275,1968,29,ABBY,1968-06-01 15:00:00,17.4625,-85.5924,179,TD,25.0,1008.0,-1,6,342,107262.35,2.799516,2.4576764,0.0001958443,232.21143,49819.76,0.35261962,6.587563,0.005682963,271.76126,14551.683,1.6056714,4.002496,0.012743597,290.3435
6092,1968153N17275,1968,29,ABBY,1968-06-01 18:00:00,17.8,-85.7,212,TD,25.0,1008.0,-1,7,345,107309.85,4.1062603,2.629109,0.00018956081,232.48878,49826.02,-0.04578125,6.40547,0.0055899327,271.94565,14556.291,-0.6174835,2.938189,0.012819683,290.323
6093,1968153N17275,1968,29,ABBY,1968-06-01 21:00:00,18.12,-85.7725,208,TD,27.0,1008.0,-1,7,352,107228.18,4.2476463,2.1303723,0.00020854107,232.6497,49709.703,0.9120514,4.6622596,0.0056473557,272.17462,14402.426,-0.22311096,2.665852,0.012912132,290.45267
6094,1968153N17275,1968,29,ABBY,1968-06-02 00:00:00,18.5,-85.8,194,TD,30.0,1005.0,-1,9,359,107258.66,3.78073,0.44500732,0.00020196447,232.37878,49780.965,4.0973988,1.8844153,0.005506239,272.4889,14415.166,-0.970835,1.8782562,0.013198573,290.85114
6095,1968153N17275,1968,29,ABBY,1968-06-02 03:00:00,18.9775,-85.7874,177,TD,30.0,1008.0,-1,10,6,107360.25,3.127704,0.71055967,0.00019757179,232.2795,49908.31,1.963072,0.8800073,0.0055263024,272.50378,14535.643,-2.1284618,2.13643,0.013231058,290.68997
6096,1968153N17275,1968,29,ABBY,1968-06-02 06:00:00,19.5,-85.7,178,TD,30.0,1008.0,-1,11,13,107228.82,4.070511,2.0721905,0.00018178858,232.35881,49773.523,0.87658995,1.4490008,0.005445687,272.4888,14428.357,-4.1802506,1.8219227,0.013275023,290.4683
6097,1968153N17275,1968,29,ABBY,1968-06-02 09:00:00,20.0075,-85.53,171,TD,32.0,1008.0,-1,11,21,107091.98,3.8466687,1.5110272,0.00018925976,232.28148,49653.555,2.5537238,1.1269263,0.0052174367,272.18802,14323.031,-1.1823334,1.2560534,0.013255769,290.4825
6098,1968153N17275,1968,29,ABBY,1968-06-02 12:00:00,20.5,-85.3,154,TS,35.0,1000.0,0,11,25,107202.96,3.4329603,0.36247194,0.00025370726,232.53506,49737.28,6.121323,1.6298505,0.005158596,272.4016,14394.671,0.07696167,3.7838135,0.013687741,290.59058
6099,1968153N17275,1968,29,ABBY,1968-06-02 15:00:00,20.982,-85.0459,91,TS,37.0,1000.0,0,10,27,107220.97,2.626759,2.814168,0.00025390243,232.62718,49762.734,3.2432806,-0.29561156,0.0049316674,272.3528,14450.468,-1.638684,3.0083222,0.013489796,290.51712
6100,1968153N17275,1968,29,ABBY,1968-06-02 18:00:00,21.4,-84.8,44,TS,40.0,1002.0,0,8,30,107256.61,1.9489722,2.838263,0.00025949412,232.98792,49734.656,4.2207427,-0.1769989,0.004545061,272.505,14407.338,0.5757446,1.5636677,0.013446964,290.7462
6101,1968153N17275,1968,29,ABBY,1968-06-02 21:00:00,21.6402,-84.6429,24,TS,42.0,999.0,0,7,29,107091.18,3.4246612,3.1083367,0.00023550223,233.41527,49554.91,1.3194385,-1.7884997,0.0049685333,272.195,14261.466,-2.9757338,-0.6823993,0.013112854,290.67834
6103,1968153N17275,1968,29,ABBY,1968-06-03 00:00:00,22.1,-84.4,10,TS,45.0,997.0,0,11,24,107108.93,4.137688,-1.0624042,0.00025533288,232.8454,49631.305,1.9357775,4.1060553,0.0047845026,272.5815,14296.126,-4.8922987,3.5886047,0.0131037785,290.9192
6104,1968153N17275,1968,29,ABBY,1968-06-03 03:00:00,22.5845,-84.1668,10,TS,45.0,998.0,0,10,22,107094.58,3.661264,-0.45002076,0.00019596909,232.93768,49662.355,-0.16190125,3.4429169,0.0052906694,272.1216,14372.531,-6.6928988,4.3992176,0.012804096,290.58304
6105,1968153N17275,1968,29,ABBY,1968-06-03 06:00:00,23.0,-84.0,33,TS,45.0,999.0,0,10,18,107023.55,3.7307696,-0.030455932,0.00019128907,232.82378,49600.46,1.3294744,2.6731873,0.005230489,272.17566,14273.565,-4.250709,4.4430714,0.012864036,290.72095
6106,1968153N17275,1968,29,ABBY,1968-06-03 09:00:00,23.53,-83.8276,78,TS,45.0,999.0,0,10,15,106927.13,3.7432666,1.2838604,0.00015940178,232.61761,49511.18,-1.7011774,1.3065137,0.0054761632,272.26736,14188.214,-5.5875964,2.7755952,0.012669883,290.48132
6107,1968153N17275,1968,29,ABBY,1968-06-03 12:00:00,24.0,-83.7,126,TS,45.0,999.0,0,8,13,106992.7,6.5629754,1.4665967,0.00017404831,232.6708,49525.27,2.6927772,0.78095335,0.004930271,272.2223,14175.219,-4.9187565,1.408371,0.012907198,290.3942
6108,1968153N17275,1968,29,ABBY,1968-06-03 15:00:00,24.2875,-83.6422,157,TS,45.0,998.0,0,5,10,107102.67,4.815277,3.055799,0.00018285986,232.9634,49584.57,2.612179,-0.98950136,0.004660486,272.2137,14200.148,-3.3156378,0.9928436,0.013005024,290.73874
6109,1968153N17275,1968,29,ABBY,1968-06-03 18:00:00,24.5,-83.6,179,TS,45.0,997.0,0,5,14,107082.59,4.8878126,4.031921,0.00019418015,233.34415,49542.703,2.14804,-1.4296288,0.0045031356,272.45764,14146.51,-0.23453492,1.2363958,0.0133298375,290.85974
6110,1968153N17275,1968,29,ABBY,1968-06-03 21:00:00,24.7274,-83.5297,201,TS,47.0,995.0,0,5,20,106991.63,6.890206,4.9826035,0.00018879597,233.4794,49466.754,-0.50614196,-0.95162904,0.0046717096,272.505,14087.098,-2.3690472,-0.39540344,0.01351313,290.73087
6111,1968153N17275,1968,29,ABBY,1968-06-04 00:00:00,25.0,-83.4,197,TS,50.0,994.0,0,7,26,107033.98,4.5816503,7.0160604,0.00021712313,233.4297,49469.387,3.491936,1.2733417,0.005366129,272.51837,14066.146,0.42618898,0.28804627,0.013703477,290.91394
6112,1968153N17275,1968,29,ABBY,1968-06-04 03:00:00,25.37,-83.18,160,TS,52.0,993.0,0,9,29,107121.68,7.7925396,5.571539,0.00019130572,233.50775,49542.15,4.1584296,0.6361883,0.0049442197,272.61252,14119.893,1.586994,-0.51466006,0.013569648,291.11346
6113,1968153N17275,1968,29,ABBY,1968-06-04 06:00:00,25.8,-82.9,114,TS,55.0,993.0,0,10,30,106978.97,9.480531,5.061319,0.00014447834,233.59515,49433.93,1.7918957,-0.9690918,0.0053195334,272.33688,14061.293,-2.2903814,-1.7009234,0.013580777,290.73874
6114,1968153N17275,1968,29,ABBY,1968-06-04 09:00:00,26.2575,-82.6001,59,TS,55.0,992.0,0,11,31,106831.91,10.331264,3.0128608,0.00010625465,233.72891,49329.19,3.5357368,-1.3044177,0.0049769077,272.30566,13964.324,0.7045227,-2.5966804,0.013710436,290.5875
6115,1968153N17275,1968,29,ABBY,1968-06-04 12:00:00,26.7,-82.3,11,TS,55.0,992.0,0,10,31,106785.94,4.1667233,3.2528882,0.0001646648,233.5041,49346.98,1.9944806,3.79037,0.004705611,272.03503,13968.106,-1.8535395,2.6922338,0.013625915,290.55576
6116,1968153N17275,1968,29,ABBY,1968-06-04 15:00:00,27.0723,-82.0571,0,TS,50.0,1000.0,0,8,32,106896.53,5.6682277,2.5962462,0.00014731396,233.50851,49408.266,3.153138,2.0838728,0.0045435615,271.9821,14024.568,0.38131592,2.8387847,0.013800443,290.56628
6117,1968153N17275,1968,29,ABBY,1968-06-04 18:00:00,27.4,-81.8,0,TS,45.0,1000.0,0,9,40,106938.52,8.063537,2.956422,0.00014386445,233.75977,49417.574,3.3281007,1.4019482,0.0044593797,271.87717,14044.778,3.2163563,1.3326087,0.0139533505,290.5813
6118,1968153N17275,1968,29,ABBY,1968-06-04 21:00:00,27.7377,-81.4353,0,TS,45.0,1000.0,0,9,46,106869.18,7.590624,4.8082924,0.00023961466,233.99336,49338.65,0.75252074,3.1403594,0.0047203177,271.8403,13993.762,0.42046142,2.8653114,0.014058381,290.6759
6119,1968153N17275,1968,29,ABBY,1968-06-05 00:00:00,28.0,-81.1,0,TS,45.0,1000.0,0,6,48,106934.3,12.687702,2.1750848,0.00013752157,233.72029,49407.754,0.432016,-1.8878534,0.004270818,272.40952,14022.582,-0.43469483,-0.68693787,0.013272518,290.61786
6120,1968153N17275,1968,29,ABBY,1968-06-05 03:00:00,28.1448,-80.9197,0,TS,45.0,1000.0,0,3,53,106970.25,13.609622,0.58737975,8.837845e-05,233.47588,49464.12,-1.127287,-2.0915222,0.0039498773,272.7165,14099.907,0.59182066,-1.265205,0.013421096,290.35144
6121,1968153N17275,1968,29,ABBY,1968-06-05 06:00:00,28.2,-80.8,0,TS,45.0,1000.0,0,2,74,106844.97,14.494768,1.2615979,5.5022705e-05,233.31268,49415.02,-0.39283997,-1.2903827,0.004217161,272.1567,14088.193,-0.35279664,-2.149964,0.013583771,290.23056
6122,1968153N17275,1968,29,ABBY,1968-06-05 09:00:00,28.215,-80.6499,9,TS,50.0,1000.0,0,3,90,106739.71,14.994421,-0.26707092,4.626415e-05,233.02357,49363.066,0.53341067,-2.1031384,0.004537169,271.47916,14079.582,-0.12302246,-2.3869104,0.013492823,290.21564
6123,1968153N17275,1968,29,ABBY,1968-06-05 12:00:00,28.2,-80.5,14,TS,55.0,1000.0,0,3,95,106811.82,14.594734,0.51973146,9.126825e-05,233.45369,49370.72,3.3667035,1.8825629,0.0043273135,271.44772,14118.584,0.12338867,1.0982056,0.0134742,290.04492
6124,1968153N17275,1968,29,ABBY,1968-06-05 15:00:00,28.1925,-80.335,31,TS,60.0,1000.0,0,3,90,106917.69,11.674587,0.50605714,0.000107445456,233.56961,49411.72,2.7615325,1.1608478,0.004496895,271.46817,14173.4,0.97941893,0.15712342,0.013297813,290.18753
6125,1968153N17275,1968,29,ABBY,1968-06-05 18:00:00,28.2,-80.2,40,HU,65.0,994.0,1,2,80,106924.2,10.760597,0.4492743,0.00012367003,233.5952,49414.13,2.9002435,0.82355285,0.0047373828,271.62546,14163.706,0.514458,-1.4143121,0.013469111,290.1068
6126,1968153N17275,1968,29,ABBY,1968-06-05 21:00:00,28.2275,-80.1051,50,HU,65.0,982.0,1,1,40,106905.38,11.550697,-0.9040674,0.000105136074,233.58641,49366.266,2.7834864,0.4598645,0.0050223307,271.69638,14106.313,-0.42835572,-2.9165375,0.013559751,290.12027
6127,1968153N17275,1968,29,ABBY,1968-06-06 00:00:00,28.3,-80.1,45,HU,65.0,982.0,1,2,332,106924.1,11.330083,0.41788024,0.000100587924,233.42215,49415.59,3.6190882,2.8614416,0.004270213,271.69437,14143.625,-1.9736999,-2.5461664,0.013178222,290.44885
6128,1968153N17275,1968,29,ABBY,1968-06-06 03:00:00,28.4125,-80.2126,31,HU,65.0,982.0,1,4,319,107041.65,9.879699,0.04282898,0.00010185926,233.49687,49488.16,4.03023,1.3893756,0.004080228,272.09637,14181.965,-1.2003009,1.2622687,0.012893926,290.50784
6129,1968153N17275,1968,29,ABBY,1968-06-06 06:00:00,28.6,-80.4,14,HU,65.0,982.0,1,6,324,106895.1,8.471297,2.5203075,0.00013248318,233.39203,49431.574,-2.9932458,1.7821954,0.004780849,271.73978,14152.188,-5.9285994,3.017044,0.013285527,289.98468
6130,1968153N17275,1968,29,ABBY,1968-06-06 09:00:00,28.87,-80.5925,19,HU,62.0,1000.0,0,7,330,106736.37,10.091192,1.4981269,9.166074e-05,232.76431,49346.65,-2.0089881,-1.0541028,0.005078693,271.45392,14099.324,-4.3596215,0.044943847,0.013193941,289.84058
6131,1968153N17275,1968,29,ABBY,1968-06-06 12:00:00,29.2,-80.8,14,TS,60.0,992.0,0,8,331,106860.38,8.854978,1.4994141,8.259598e-05,232.51387,49400.363,-1.7974468,2.337608,0.0049875467,271.90176,14164.143,-2.4884033,2.9048774,0.012890568,289.81656
6132,1968153N17275,1968,29,ABBY,1968-06-06 15:00:00,29.5383,-81.0091,14,TS,57.0,993.0,0,8,334,106885.22,5.461218,5.104061,0.00011130924,232.55107,49471.016,-5.5918617,3.3492029,0.005021427,271.4089,14268.834,-6.3398705,3.8828979,0.013155,289.571
6133,1968153N17275,1968,29,ABBY,1968-06-06 18:00:00,29.9,-81.2,14,TS,55.0,994.0,0,8,338,106926.72,6.591629,5.434405,0.00011165995,232.67885,49472.08,-3.0734386,5.0496635,0.0051737023,271.28406,14287.08,-4.271905,3.6031396,0.012814747,289.40103
6134,1968153N17275,1968,29,ABBY,1968-06-06 21:00:00,30.2841,-81.3518,9,TS,55.0,995.0,0,8,341,106882.61,8.975814,3.3556042,8.848638e-05,232.73602,49398.875,-0.47841308,6.269852,0.005480036,271.26636,14206.307,-3.3417065,3.6123137,0.012087014,289.3225
6136,1968153N17275,1968,29,ABBY,1968-06-07 00:00:00,30.6,-81.5,0,TS,50.0,997.0,0,8,340,106849.64,7.7133327,3.1423755,0.00011227813,232.92632,49428.754,-3.494168,2.7558863,0.0050048437,271.25818,14266.567,-7.1382737,-2.6471632,0.01164977,289.02167
6137,1968153N17275,1968,29,ABBY,1968-06-07 03:00:00,30.9897,-81.6564,0,TS,45.0,998.0,0,8,342,106895.02,6.3786573,1.3808582,0.00011943236,232.80336,49430.824,-0.7127313,4.1492963,0.005039443,271.95718,14244.515,-5.177126,0.10569031,0.011501166,288.68735
6138,1968153N17275,1968,29,ABBY,1968-06-07 06:00:00,31.4,-81.8,0,TS,40.0,999.0,0,8,343,106807.25,7.048157,1.1824396,0.0001095342,232.50815,49368.88,1.8909235,4.873915,0.0046450393,271.8805,14214.97,-2.0814855,3.7507758,0.011264302,288.56317
6139,1968153N17275,1968,29,ABBY,1968-06-07 09:00:00,31.715,-81.9151,0,TS,37.0,1000.0,0,6,344,106599.26,5.274307,1.9501007,0.0001307788,231.88614,49282.46,-2.6011126,5.449638,0.0050041256,271.0889,14213.035,-3.7855463,5.623134,0.011456704,288.13193
6140,1968153N17275,1968,29,ABBY,1968-06-07 12:00:00,32.0,-82.0,0,TS,35.0,1002.0,0,6,349,106572.82,7.132551,4.5742536,9.879543e-05,231.7065,49367.61,-0.19814941,4.2083893,0.0043683993,270.28955,14318.077,0.07744507,5.1588316,0.011562995,288.10794
6141,1968153N17275,1968,29,ABBY,1968-06-07 15:00:00,32.315,-82.0576,0,TS,32.0,1002.0,-1,6,352,106647.66,8.229844,5.883368,8.2764316e-05,232.2112,49440.37,1.7446674,4.7243395,0.0041699465,270.16562,14389.973,2.152019,3.5647423,0.011551579,288.23544
