,sid,season,number,name,iso_time,lat,lon,dist2land,usa_status,usa_wind,usa_pres,usa_sshs,storm_speed,storm_dir,geo_250,u_wind_250,v_wind_250,humid_250,temp_250,geo_550,u_wind_550,v_wind_550,humid_550,temp_550,geo_850,u_wind_850,v_wind_850,humid_850,temp_850
25438,1995154N17276,1995,27,ALLISON,1995-06-03 00:00:00,17.4,-84.3,173,TD,30.0,1005.0,-1,10,331,107552.73,0.6708105,4.454218,0.00029607618,233.9857,49852.55,0.85900575,3.2839043,0.0059986804,272.18265,14550.36,-3.8704724,5.5340314,0.012801365,291.0698
25439,1995154N17276,1995,27,ALLISON,1995-06-03 03:00:00,17.8474,-84.5626,212,TD,30.0,1004.0,-1,11,328,107597.98,-1.8941003,5.3641667,0.00029133642,233.42612,49949.06,-1.1929761,1.9322717,0.0061536757,272.1648,14660.281,-4.2148037,3.282956,0.012702047,290.78552
25440,1995154N17276,1995,27,ALLISON,1995-06-03 06:00:00,18.3,-84.9,268,TD,30.0,1004.0,-1,12,321,107533.03,-1.9227057,6.353335,0.0003012678,233.30385,49881.08,-0.33396912,3.0375605,0.006090003,272.3597,14570.565,-3.2180767,4.4316645,0.012849046,290.57913
25441,1995154N17276,1995,27,ALLISON,1995-06-03 09:00:00,18.7702,-85.3371,234,TD,32.0,1003.0,-1,13,323,107456.98,-3.0950983,7.827865,0.00029437314,233.22675,49800.53,-1.045119,3.6128407,0.0062415465,272.30972,14499.39,-5.104544,5.229326,0.012808984,290.52982
25442,1995154N17276,1995,27,ALLISON,1995-06-03 12:00:00,19.3,-85.7,179,TS,35.0,1003.0,0,12,339,107444.52,-4.757067,7.7806854,0.0003051865,233.6337,49835.44,1.3724402,1.4791461,0.005931871,272.52563,14480.336,-1.7014966,2.0023541,0.012942623,290.75098
25443,1995154N17276,1995,27,ALLISON,1995-06-03 15:00:00,19.9199,-85.7956,152,TS,37.0,1002.0,0,13,356,107551.78,-4.9302993,8.955235,0.00032266762,233.89159,49931.164,-0.7851672,2.3907282,0.006007831,272.4965,14604.215,-3.4577343,2.4714289,0.0130179105,290.7422
25444,1995154N17276,1995,27,ALLISON,1995-06-03 18:00:00,20.6,-85.8,108,TS,40.0,1001.0,0,14,357,107590.46,-3.8077803,9.124943,0.00032730843,234.35576,49881.86,-1.7416852,3.5996258,0.005924761,272.3877,14570.946,-5.423606,3.433501,0.013185023,290.69003
25445,1995154N17276,1995,27,ALLISON,1995-06-03 21:00:00,21.3,-85.8851,85,TS,45.0,999.0,0,14,352,107578.53,-1.1052057,8.326448,0.0003289872,234.79771,49789.7,1.1922138,3.742381,0.0059427945,272.55014,14440.211,-4.1228056,3.9994097,0.013211577,291.02036
25446,1995154N17276,1995,27,ALLISON,1995-06-04 00:00:00,22.0,-86.0,103,TS,50.0,997.0,0,14,349,107646.53,-0.5514368,9.831184,0.00033071608,234.801,49832.246,0.44753236,2.4779706,0.006024329,273.0036,14464.238,-4.177349,2.9980853,0.013084457,291.26266
25447,1995154N17276,1995,27,ALLISON,1995-06-04 03:00:00,22.65,-86.1721,152,TS,55.0,996.0,0,13,348,107715.75,-0.46791992,9.914914,0.00032851964,234.59705,49973.25,-1.8641334,2.6575243,0.005940125,273.06485,14607.418,-5.8211946,3.9596632,0.012576997,291.29272
