,sid,season,number,name,iso_time,lat,lon,dist2land,usa_status,usa_wind,usa_pres,usa_sshs,storm_speed,storm_dir,geo_250,u_wind_250,v_wind_250,humid_250,temp_250,geo_550,u_wind_550,v_wind_550,humid_550,temp_550,geo_850,u_wind_850,v_wind_850,humid_850,temp_850
28830,1999163N27302,1999,37,ARLENE,1999-06-11 18:00:00,27.1,-58.1,1238,TD,30.0,1010.0,-1,10,49,106587.62,2.8573217,5.4548006,0.00016895894,228.32416,50085.3,2.3666534,0.13408448,0.003534629,268.4547,15242.992,2.4694445,6.244241,0.010254286,288.4544
28831,1999163N27302,1999,37,ARLENE,1999-06-11 21:00:00,27.4154,-57.6932,1289,TD,30.0,1010.0,-1,9,46,106535.97,2.9743328,4.9858913,0.00016652854,228.11153,50027.54,2.4437244,-1.0640814,0.0032939801,268.6255,15167.045,3.1272826,5.7232976,0.010047721,288.6074
28832,1999163N27302,1999,37,ARLENE,1999-06-12 00:00:00,27.7,-57.4,1334,TD,30.0,1010.0,-1,6,34,106618.13,3.9180744,6.28566,0.0001641594,227.67186,50144.67,0.5963446,-0.53438354,0.003539131,268.6811,15284.207,0.33756652,4.279598,0.01010357,287.92764
28833,1999163N27302,1999,37,ARLENE,1999-06-12 03:00:00,27.9298,-57.2972,1358,TD,30.0,1010.0,-1,4,12,106586.8,5.5161524,5.492885,0.00015975375,227.32352,50139.887,-0.053568725,-0.33105895,0.0034796842,268.58667,15267.095,-0.5361212,4.81046,0.010348512,287.81375
28834,1999163N27302,1999,37,ARLENE,1999-06-12 06:00:00,28.1,-57.3,1375,TD,30.0,1010.0,-1,3,2,106484.17,7.0773973,3.5556312,0.00015016926,227.15088,50037.93,0.49462402,0.30113098,0.0035653813,268.82697,15156.79,-0.4036432,4.6491942,0.010158667,287.7229
28835,1999163N27302,1999,37,ARLENE,1999-06-12 09:00:00,28.215,-57.285,1383,TD,32.0,1009.0,-1,2,8,106486.85,7.2454205,2.380326,0.00014478219,227.20587,50039.203,0.95379275,-0.6049158,0.0036113006,268.71228,15197.57,-0.3440497,4.709635,0.0101086525,287.46466
28836,1999163N27302,1999,37,ARLENE,1999-06-12 12:00:00,28.3,-57.3,1392,TS,35.0,1009.0,0,2,343,106604.24,5.943288,3.759353,0.0001560348,227.89635,50149.04,-0.38551208,-0.17517456,0.003678868,268.72522,15292.053,-1.134433,4.122664,0.010174309,287.62842
28837,1999163N27302,1999,37,ARLENE,1999-06-12 15:00:00,28.3925,-57.3425,1401,TS,40.0,1008.0,0,2,335,106704.75,4.821802,3.2746398,0.0001523695,227.99765,50238.055,-0.70729554,0.6196051,0.0036902935,268.85233,15361.787,-1.0324243,4.975506,0.010269629,287.86816
28838,1999163N27302,1999,37,ARLENE,1999-06-12 18:00:00,28.5,-57.4,1403,TS,45.0,1008.0,0,3,344,106781.6,4.014189,3.076994,0.00015020458,228.22707,50263.3,0.31636474,0.51095766,0.0036509153,269.0907,15358.246,-0.68304384,5.4363027,0.010372677,288.15192
28839,1999163N27302,1999,37,ARLENE,1999-06-12 21:00:00,28.65,-57.435,1412,TS,47.0,1007.0,0,3,344,106777.76,6.056074,0.34899902,0.00013353772,228.13277,50263.906,-1.7309899,-0.27182496,0.0035761623,269.19162,15341.764,-3.5515254,4.927225,0.010448469,288.0228
