,sid,season,number,name,iso_time,lat,lon,dist2land,usa_status,usa_wind,usa_pres,usa_sshs,storm_speed,storm_dir,geo_250,u_wind_250,v_wind_250,humid_250,temp_250,geo_550,u_wind_550,v_wind_550,humid_550,temp_550,geo_850,u_wind_850,v_wind_850,humid_850,temp_850
14356,1978173N25274,1978,40,NOT_NAMED,1978-06-21 12:00:00,25.2,-86.5,377,TD,20.0,1008.0,-1,7,57,107014.41,7.666174,2.4522357,0.00014264681,229.76758,50183.566,-0.9077032,-0.68417114,0.0034966217,270.5154,15064.932,0.7649237,5.0955434,0.011635814,289.62286
14357,1978173N25274,1978,40,NOT_NAMED,1978-06-21 15:00:00,25.395,-86.1676,375,TD,22.0,1008.0,-1,7,58,107139.87,5.8893104,2.1167188,0.0001704625,230.09262,50296.36,-0.7737817,1.5942456,0.0036304565,270.53513,15180.883,2.3934479,4.507912,0.011403266,289.8209
14358,1978173N25274,1978,40,NOT_NAMED,1978-06-21 18:00:00,25.6,-85.8,370,TD,25.0,1008.0,-1,8,59,107119.01,3.6756823,3.6218305,0.00019594177,230.15645,50288.965,0.26153442,1.8223108,0.0038536936,270.7545,15175.34,0.78908265,0.9746356,0.011722241,289.59558
14359,1978173N25274,1978,40,NOT_NAMED,1978-06-21 21:00:00,25.8151,-85.3851,324,TD,25.0,1008.0,-1,8,61,107081.66,4.0110316,5.047989,0.00021603411,230.7134,50212.805,2.6128423,1.0356019,0.0045305016,270.75812,15075.693,0.4221106,1.7322204,0.011424521,289.68076
14360,1978173N25274,1978,40,NOT_NAMED,1978-06-22 00:00:00,26.0,-85.0,279,TD,25.0,1008.0,-1,7,63,107138.16,6.5031266,5.416109,0.00020615576,230.9424,50181.254,2.581656,0.6055304,0.004047956,270.73328,15035.071,0.4759375,1.8073443,0.011388676,289.74374
14361,1978173N25274,1978,40,NOT_NAMED,1978-06-22 03:00:00,26.1148,-84.7273,247,TD,25.0,1008.0,-1,5,66,107292.73,6.4160094,3.8025904,0.00018499204,230.72937,50308.504,2.0217848,-0.28478333,0.0037165477,270.74503,15147.164,0.13127625,2.8858232,0.011046112,289.95148
14362,1978173N25274,1978,40,NOT_NAMED,1978-06-22 06:00:00,26.2,-84.5,224,TD,25.0,1008.0,-1,5,67,107293.83,6.3014197,2.9100459,0.00019028621,230.66844,50282.855,1.9919208,1.2711731,0.0040816646,270.49396,15153.643,2.0228326,4.6729655,0.010986399,289.8807
14363,1978173N25274,1978,40,NOT_NAMED,1978-06-22 09:00:00,26.3,-84.25,194,TD,22.0,1008.0,-1,5,66,107153.91,5.71312,2.3703382,0.00018127913,230.51439,50172.34,2.4512787,1.6369903,0.0040049907,270.4572,15057.037,3.218034,4.4830937,0.010982495,289.74002
14364,1978173N25274,1978,40,NOT_NAMED,1978-06-22 12:00:00,26.4,-84.0,171,TD,20.0,1008.0,-1,5,66,107190.08,5.3008213,2.8073816,0.00018254224,230.27867,50242.1,2.137646,1.8910248,0.003961658,270.53784,15133.228,3.0226684,3.0376043,0.010833868,289.7005
14365,1978173N25274,1978,40,NOT_NAMED,1978-06-22 15:00:00,26.5001,-83.7501,148,TD,30.0,1008.0,-5,5,66,107267.68,4.9771504,1.6215644,0.00015990615,230.31522,50338.227,1.3928559,1.6623511,0.0036656843,270.68774,15219.835,1.5735834,1.8023328,0.010966853,289.47675
14366,1978173N25274,1978,40,NOT_NAMED,1978-06-22 18:00:00,26.6,-83.5,118,TD,30.0,1008.0,-5,5,66,107364.0,5.253413,1.9817237,0.00015707851,230.35919,50393.266,2.0166187,1.9169787,0.0036322272,270.92862,15243.56,1.6153467,1.7167175,0.010975634,289.82315
14367,1978192N15333,1978,49,NOT_NAMED,1978-07-10 12:00:00,15.5,-27.5,1077,TD,20.0,1008.0,-1,21,270,107295.92,-1.7716284,3.8735309,4.9592825e-05,230.66437,50343.434,-8.184348,1.4315906,0.002606159,271.17575,14880.935,-0.9927325,-0.77236146,0.0059131174,293.00958
14368,1978192N15333,1978,49,NOT_NAMED,1978-07-10 15:00:00,15.5008,-28.5826,1195,TD,22.0,1008.0,-1,21,270,107302.46,-1.5007886,3.1310418,4.5398672e-05,230.57494,50321.83,-7.414429,2.7742317,0.002554751,271.79404,14819.825,-1.105979,-1.1524243,0.005853512,293.02618
14369,1978192N15333,1978,49,NOT_NAMED,1978-07-10 18:00:00,15.5,-29.7,1313,TD,25.0,1008.0,-1,22,270,107232.82,-1.1983423,1.8088508,4.2433967e-05,230.46973,50265.87,-6.846215,2.9904644,0.0025031993,271.98257,14750.683,-1.6131189,-1.8599823,0.0058130254,292.78638
14370,1978192N15333,1978,49,NOT_NAMED,1978-07-10 21:00:00,15.4999,-30.865,1441,TD,25.0,1008.0,-1,22,270,107143.18,-1.9636878,1.0165777,4.293319e-05,230.59412,50195.54,-6.2207046,2.652379,0.002710098,271.70236,14727.207,0.0764032,-1.9852166,0.0066089304,291.7463
14371,1978192N15333,1978,49,NOT_NAMED,1978-07-11 00:00:00,15.5,-32.0,1559,TD,25.0,1008.0,-1,21,270,107128.38,-3.507881,0.97411805,3.602451e-05,230.482,50271.375,-7.9579406,2.7867079,0.0027029035,271.21808,14829.597,-3.6837487,-3.2241938,0.0076833894,289.68573
14372,1978192N15333,1978,49,NOT_NAMED,1978-07-11 03:00:00,15.4992,-33.0225,1666,TD,27.0,1008.0,-1,19,270,107005.98,-4.374555,2.4876897,3.7975722e-05,230.71063,50180.96,-6.3692307,2.7726843,0.0027336108,270.74997,14799.165,-2.647049,-2.883161,0.008337939,289.0481
14373,1978192N15333,1978,49,NOT_NAMED,1978-07-11 06:00:00,15.5,-34.0,1773,TD,30.0,1008.0,-1,19,270,106916.28,-3.677896,3.1204522,3.318685e-05,230.74611,50135.86,-7.3899164,2.1440167,0.0025427295,270.4965,14757.395,-6.04529,-3.02206,0.008538742,288.34705
14374,1978192N15333,1978,49,NOT_NAMED,1978-07-11 09:00:00,15.4996,-35.0,1881,TD,30.0,1008.0,-1,19,270,106940.94,-4.022543,4.854318,3.8078997e-05,230.93729,50118.895,-6.1964808,1.7992127,0.0023232184,270.71817,14771.983,-4.281883,-2.0215466,0.009121102,288.0418
14375,1978192N15333,1978,49,NOT_NAMED,1978-07-11 12:00:00,15.5,-36.0,1988,TD,30.0,1008.0,-1,19,270,107189.16,-2.942679,4.6676,3.4039713e-05,231.08002,50239.39,-8.764661,2.756084,0.0020906914,271.44498,14866.117,-7.5981317,-1.9181098,0.009182055,287.49582
14376,1978192N15333,1978,49,NOT_NAMED,1978-07-11 15:00:00,15.4996,-37.0,2005,TD,30.0,1008.0,-1,19,270,107203.84,-3.158197,5.7725697,4.1036332e-05,230.95383,50210.35,-7.5647607,2.643584,0.0019476329,271.8199,14835.751,-5.5723968,-1.1951861,0.00948401,288.08182
14377,1978192N15333,1978,49,NOT_NAMED,1978-07-11 18:00:00,15.5,-38.0,1921,TD,30.0,1008.0,-1,19,271,107142.97,-1.5345275,4.786886,3.664622e-05,230.75267,50167.7,-9.034111,3.558656,0.0019196387,271.6836,14794.388,-7.878086,-1.1609808,0.01003362,287.9858
14378,1978192N15333,1978,49,NOT_NAMED,1978-07-11 21:00:00,15.537,-38.9995,1839,TD,27.0,1008.0,-1,19,270,107080.83,-1.3276825,3.6871912,3.6996138e-05,230.55077,50135.07,-9.425708,3.8145647,0.0018892806,271.44427,14784.06,-7.915135,-1.2944952,0.010251647,288.03796
14379,1978192N15333,1978,49,NOT_NAMED,1978-07-12 00:00:00,15.5,-40.0,1761,TD,25.0,1008.0,-1,19,263,107065.74,-2.5561683,3.7552783,3.747845e-05,230.38326,50224.734,-9.959339,3.8699043,0.001994615,270.58408,14945.183,-7.9794617,-1.4039618,0.010233314,288.04193
14380,1978192N15333,1978,49,NOT_NAMED,1978-07-12 03:00:00,15.2871,-41.0003,1670,TD,25.0,1008.0,-1,20,255,106988.03,-3.3298664,5.681246,4.243291e-05,230.32031,50156.35,-8.598906,3.779477,0.0020458593,270.3018,14921.893,-6.037677,-2.0644524,0.009980492,288.42752
14381,1978192N15333,1978,49,NOT_NAMED,1978-07-12 06:00:00,15.0,-42.0,1572,TD,25.0,1008.0,-1,20,254,106868.83,-1.9188471,5.7330766,3.9797193e-05,230.25821,50032.8,-8.800257,4.0070567,0.0019562992,270.34067,14794.442,-6.635047,-2.3800678,0.01011155,288.5562
14382,1978192N15333,1978,49,NOT_NAMED,1978-07-12 09:00:00,14.7384,-43.0001,1477,TD,22.0,1008.0,-1,20,256,106925.61,-0.0033428955,4.1844554,3.495875e-05,230.2818,50066.14,-9.428833,4.394498,0.0018814066,270.33148,14829.245,-7.6781273,-2.1158447,0.010304167,288.56052
14383,1978192N15333,1978,49,NOT_NAMED,1978-07-12 12:00:00,14.5,-44.0,1394,TD,20.0,1008.0,-1,20,256,107080.28,2.117488,0.14491272,3.02906e-05,230.53627,50139.34,-8.001764,3.7632232,0.0021093767,270.55325,14915.14,-5.872754,-2.0487597,0.010283416,288.8721
14384,1978212N26263,1978,56,AMELIA,1978-07-30 18:00:00,25.7,-97.0,20,TD,30.0,1006.0,-1,8,332,107529.54,1.461739,-5.678621,0.000193859,230.92467,50384.16,-3.8151155,3.9588623,0.0041902913,271.52237,15069.968,-3.310152,6.0698977,0.012986753,291.50214
14385,1978212N26263,1978,56,AMELIA,1978-07-30 21:00:00,26.0401,-97.1998,0,TD,37.0,1005.0,0,8,333,107527.51,2.5015137,-6.5021663,0.00019593854,231.38748,50249.344,-1.812992,3.9512072,0.004322771,271.92017,14919.992,-3.3144317,6.295704,0.013095651,291.7243
14386,1978212N26263,1978,56,AMELIA,1978-07-31 00:00:00,26.4,-97.4,0,TS,45.0,1005.0,0,8,334,107500.95,1.6198053,-2.6252074,0.00023136595,231.81004,50179.504,-0.6062128,1.2416108,0.0049857073,272.0273,14814.89,-2.9773595,5.984427,0.012985952,291.58215
14387,1978212N26263,1978,56,AMELIA,1978-07-31 03:00:00,26.7925,-97.6001,0,TS,42.0,1006.0,0,9,336,107591.5,4.357341,-2.527726,0.0002536493,231.97186,50263.625,-3.2408953,0.39332154,0.004870568,272.17514,14903.918,-5.0469875,4.390378,0.013200283,291.0581
14388,1978212N26263,1978,56,AMELIA,1978-07-31 06:00:00,27.2,-97.8,0,TS,40.0,1007.0,0,9,337,107553.09,3.2717688,-2.4108715,0.00025909438,231.967,50250.98,-2.619226,1.9125433,0.0052628736,271.69604,14944.108,-3.1904602,6.3010726,0.013242165,290.82108
14389,1978212N26263,1978,56,AMELIA,1978-07-31 09:00:00,27.6149,-97.9926,0,TS,37.0,1007.0,0,9,336,107431.42,5.2502937,-0.51394653,0.00021630185,231.9289,50121.203,-3.288496,2.4801104,0.005040857,271.35754,14850.76,-3.8514721,6.786037,0.012973484,290.62885
14390,1978212N26263,1978,56,AMELIA,1978-07-31 12:00:00,28.0,-98.2,0,TS,35.0,1008.0,0,8,330,107351.84,3.728081,-0.28805968,0.00019986968,231.03249,50187.234,1.7860059,3.7675147,0.0051969965,271.26645,14935.92,-2.1381671,8.659327,0.01189473,289.73343
14391,1978212N26263,1978,56,AMELIA,1978-07-31 15:00:00,28.3075,-98.4427,0,TS,32.0,1009.0,-1,7,324,107422.3,3.1182563,0.40159547,0.00020989205,230.98006,50242.69,2.6511335,2.6023884,0.005287539,270.864,15046.847,-1.8005627,8.6814785,0.011655155,289.67914
14392,1978212N26263,1978,56,AMELIA,1978-07-31 18:00:00,28.6,-98.7,0,TD,30.0,1010.0,-1,8,324,107515.12,3.9696448,1.5689069,0.00022836596,231.13646,50298.66,1.3483881,1.5810876,0.005004845,271.32803,15060.725,-2.8925593,4.698404,0.012280103,290.02844
14393,1978212N26263,1978,56,AMELIA,1978-07-31 21:00:00,28.9351,-98.9521,0,TD,27.0,1010.0,-1,8,328,107509.12,5.161944,2.1224604,0.00022628877,231.39772,50223.863,0.91595703,0.3581201,0.004973051,271.70703,14945.441,-2.0845063,5.627162,0.012140724,290.81985
