,sid,season,number,name,iso_time,lat,lon,dist2land,usa_status,usa_wind,usa_pres,usa_sshs,storm_speed,storm_dir,geo_250,u_wind_250,v_wind_250,geo_550,u_wind_550,v_wind_550,geo_850,u_wind_850,v_wind_850
21105,1988153N20275,1988,24,NOT_NAMED,1988-06-01 00:00:00,21.0,-84.0,100,TD,25.0,1008.0,-1,2,42,107458.32,19.53738,-1.2054058,49956.83,3.3054755,-0.67376035,14479.862,-1.8498267,0.01901062
21106,1988153N20275,1988,24,NOT_NAMED,1988-06-01 03:00:00,21.1926,-83.8152,80,TD,25.0,1008.0,-1,5,43,107528.65,17.72963,-1.7092328,50059.344,3.4714973,-0.13952576,14616.716,-1.7784119,0.11881836
21107,1988153N20275,1988,24,NOT_NAMED,1988-06-01 06:00:00,21.4,-83.6,63,TD,25.0,1008.0,-1,3,51,107483.24,15.960546,-1.2297602,50057.395,4.2907624,0.0015148926,14600.445,-0.48713136,0.41414002
21108,1988153N20275,1988,24,NOT_NAMED,1988-06-01 09:00:00,21.4048,-83.5369,52,TD,25.0,1008.0,-1,2,61,107348.34,15.025232,0.08384766,49981.754,5.206399,-0.5463477,14508.365,0.25283813,0.58429503
21109,1988153N20275,1988,24,NOT_NAMED,1988-06-01 12:00:00,21.5,-83.4,41,TD,25.0,1008.0,-1,8,43,107302.0,18.173508,2.1322792,50039.906,5.0748224,-0.71626467,14579.012,-1.7367169,0.87211853
21110,1988153N20275,1988,24,NOT_NAMED,1988-06-01 15:00:00,21.9704,-82.9736,22,TD,25.0,1008.0,-1,13,40,107454.36,17.806795,2.2670026,50097.68,4.4632597,-0.58613646,14662.254,-1.2407428,1.3121893
21111,1988153N20275,1988,24,NOT_NAMED,1988-06-01 18:00:00,22.5,-82.5,22,TD,25.0,1008.0,-1,10,40,107586.78,16.556992,2.7323182,50108.574,5.3779206,0.71800905,14685.447,1.524198,4.1570325
21112,1988153N20275,1988,24,NOT_NAMED,1988-06-01 21:00:00,22.7495,-82.2564,0,TD,25.0,1008.0,-1,7,43,107413.26,19.923235,4.3385115,49988.27,4.559239,0.47991455,14587.9,-0.35624635,1.376117
21113,1988153N20275,1988,24,NOT_NAMED,1988-06-02 00:00:00,23.0,-82.0,0,TD,25.0,1008.0,-1,10,43,107422.57,23.35769,4.2838593,50011.605,5.3886323,3.193897,14605.057,-2.1342614,1.0555621
21114,1988153N20275,1988,24,NOT_NAMED,1988-06-02 03:00:00,23.4626,-81.5378,45,TD,22.0,1008.0,-1,14,43,107480.81,23.522612,2.2609394,50093.484,6.578764,3.2608716,14695.528,-1.62846,1.0830029
21115,1988153N20275,1988,24,NOT_NAMED,1988-06-02 06:00:00,24.0,-81.0,105,TD,20.0,1008.0,-1,14,42,107270.64,25.862043,2.6613843,50027.676,7.8097534,2.1796813,14643.731,0.10828308,2.5302105
21116,1988153N20275,1988,24,NOT_NAMED,1988-06-02 09:00:00,24.5126,-80.4879,67,TD,20.0,1008.0,-1,14,42,106990.72,27.84961,3.7634296,49835.703,8.648748,0.70871824,14567.475,1.1661121,1.2564576
21117,1988153N20275,1988,24,NOT_NAMED,1988-06-02 12:00:00,25.0,-80.0,41,TD,20.0,1008.0,-1,13,42,107047.6,29.892616,4.4048023,49931.75,8.333179,1.7269074,14678.378,1.4014862,2.471837
21118,1988219N32283,1988,49,ALBERTO,1988-08-05 18:00:00,32.0,-77.5,207,TD,20.0,1015.0,-1,13,58,107485.83,1.905719,-0.36157045,50566.75,1.9709162,-0.38147154,15373.611,0.19927306,1.8218231
21119,1988219N32283,1988,49,ALBERTO,1988-08-05 21:00:00,32.3608,-76.8306,201,TD,20.0,1014.0,-1,14,54,107503.61,3.026048,0.5936475,50515.926,2.0709956,0.51993406,15299.318,1.5907526,3.7098107
21120,1988219N32283,1988,49,ALBERTO,1988-08-06 00:00:00,32.8,-76.2,207,TD,20.0,1014.0,-1,14,45,107537.41,6.865202,1.3176551,50509.246,1.5946943,2.7504613,15314.897,1.0885925,5.886759
21121,1988219N32283,1988,49,ALBERTO,1988-08-06 03:00:00,33.3698,-75.6476,166,TD,20.0,1013.0,-1,15,35,107544.18,5.586871,-1.2814618,50554.855,2.0049615,3.3988166,15368.273,2.7260597,5.881344
21122,1988219N32283,1988,49,ALBERTO,1988-08-06 06:00:00,34.0,-75.2,142,TD,20.0,1013.0,-1,13,27,107409.84,2.5315466,2.2415998,50484.19,2.90732,4.6621003,15313.74,3.8722553,6.422952
21123,1988219N32283,1988,49,ALBERTO,1988-08-06 09:00:00,34.5543,-74.9048,131,TD,22.0,1012.0,-1,13,22,107290.92,3.9786537,5.8650446,50396.773,3.6525378,3.4657452,15218.287,2.7937622,4.9026756
21124,1988219N32283,1988,49,ALBERTO,1988-08-06 12:00:00,35.2,-74.6,105,TD,25.0,1012.0,-1,17,24,107342.43,3.0060444,7.794296,50473.523,4.6849895,0.22556701,15265.396,3.7241437,2.8955462
21125,1988219N32283,1988,49,ALBERTO,1988-08-06 15:00:00,36.0627,-74.0882,130,TD,25.0,1011.0,-1,20,26,107422.35,6.3721333,7.2258806,50494.94,2.6975892,2.434298,15291.793,2.6920648,5.9766655
21126,1988219N32283,1988,49,ALBERTO,1988-08-06 18:00:00,37.0,-73.5,197,TD,25.0,1011.0,-1,20,26,107390.15,7.4093847,5.351898,50417.97,2.4005682,3.424295,15189.015,3.2428193,5.6759167
21127,1988219N32283,1988,49,ALBERTO,1988-08-06 21:00:00,37.8866,-72.9857,188,TD,25.0,1010.0,-1,19,27,107395.48,7.6166162,4.2902784,50352.836,3.6237829,5.620859,15122.02,3.494328,7.046355
21128,1988219N32283,1988,49,ALBERTO,1988-08-07 00:00:00,38.7,-72.4,186,TD,25.0,1009.0,-1,18,35,107304.62,7.7836514,3.6244018,50272.74,4.956277,5.475102,15036.817,3.0245929,7.5758576
21129,1988219N32283,1988,49,ALBERTO,1988-08-07 03:00:00,39.3648,-71.6502,173,TD,27.0,1007.0,-1,18,44,107302.1,4.9893074,3.7167213,50263.09,5.126277,4.5798607,15042.066,4.376931,5.679119
21130,1988219N32283,1988,49,ALBERTO,1988-08-07 06:00:00,40.0,-70.8,166,TD,30.0,1006.0,-1,19,45,107184.31,6.8418217,5.2496223,50113.48,4.459919,7.214964,14936.568,4.5194874,6.616357
21131,1988219N32283,1988,49,ALBERTO,1988-08-07 09:00:00,40.7351,-69.8923,108,TD,32.0,1004.0,-1,20,42,107027.92,8.006035,8.78905,49977.195,5.436322,8.629955,14846.526,4.0350256,6.6569667
21132,1988219N32283,1988,49,ALBERTO,1988-08-07 12:00:00,41.5,-69.0,85,TS,35.0,1002.0,0,19,40,106932.93,8.028009,10.325149,49996.23,5.95683,10.5416,14881.591,3.4110272,8.16055
21133,1988219N32283,1988,49,ALBERTO,1988-08-07 15:00:00,42.2108,-68.2594,146,TS,35.0,1002.0,0,19,37,107066.64,9.129551,11.450031,50071.14,5.9460883,11.585035,14916.055,5.3586636,10.570744
21134,1988219N32283,1988,49,ALBERTO,1988-08-07 18:00:00,43.0,-67.5,137,TS,35.0,1002.0,0,21,35,106977.16,11.071153,12.465641,49915.14,6.8932123,11.845916,14766.65,5.757525,8.879776
21135,1988219N32283,1988,49,ALBERTO,1988-08-07 21:00:00,43.9616,-66.5729,31,TS,35.0,1003.0,0,25,36,106908.45,10.367084,12.407463,49870.07,7.8239784,11.797722,14735.644,6.502893,8.967032
21136,1988219N32283,1988,49,ALBERTO,1988-08-08 00:00:00,45.0,-65.5,19,TS,35.0,1004.0,0,26,38,106740.79,9.883141,11.862755,49767.074,8.007279,11.917066,14688.416,6.646262,6.6991167
21137,1988219N32283,1988,49,ALBERTO,1988-08-08 03:00:00,45.9986,-64.3203,0,TS,35.0,1005.0,0,26,41,106757.14,11.018752,10.954703,49836.71,8.883161,11.994587,14759.483,6.881381,9.097163
21138,1988219N32283,1988,49,ALBERTO,1988-08-08 06:00:00,47.0,-63.0,67,TS,35.0,1006.0,0,27,43,106595.83,12.949441,10.416578,49729.56,8.867937,10.03189,14670.63,6.464059,7.8503513
21139,1988219N32283,1988,49,ALBERTO,1988-08-08 09:00:00,47.9964,-61.604,122,TS,32.0,1007.0,-1,28,45,106432.59,16.035606,8.638329,49626.844,8.171023,7.11093,14581.617,5.4394817,6.3179073
21140,1988221N30270,1988,51,BERYL,1988-08-08 00:00:00,30.4,-90.3,0,TD,25.0,1010.0,-1,10,146,107888.67,-0.39998412,-7.3157606,50398.055,0.48095092,-3.059809,14983.361,1.5111841,1.6562262
21141,1988221N30270,1988,51,BERYL,1988-08-08 03:00:00,29.9727,-89.9715,0,TD,27.0,1009.0,-1,9,143,107890.64,-0.0900763,-7.357953,50436.29,-0.68699586,-4.4138503,15030.079,0.55302185,1.4518505
21142,1988221N30270,1988,51,BERYL,1988-08-08 06:00:00,29.7,-89.7,0,TD,30.0,1009.0,-1,5,128,107846.51,1.3028778,-7.698656,50358.86,-1.5719849,-4.38436,14948.16,0.17335571,2.7852736
21143,1988221N30270,1988,51,BERYL,1988-08-08 09:00:00,29.6699,-89.5205,9,TD,32.0,1008.0,-1,3,90,107627.77,0.9150598,-7.966515,50177.824,-1.695227,-4.217976,14819.768,1.6344037,2.7044697
21144,1988221N30270,1988,51,BERYL,1988-08-08 12:00:00,29.7,-89.4,0,TS,35.0,1007.0,0,2,119,107477.8,3.8374267,-4.1400604,50166.52,-1.2803143,-2.0984728,14864.468,0.07811035,4.7499676
