,sid,season,number,name,iso_time,lat,lon,dist2land,usa_status,usa_wind,usa_pres,usa_sshs,storm_speed,storm_dir,geo_250,u_wind_250,v_wind_250,geo_550,u_wind_550,v_wind_550,geo_850,u_wind_850,v_wind_850
1747,1962180N32282,1962,44,NOT_NAMED,1962-06-30 18:00:00,35.4,-76.0,9,TS,55.0,998.0,0,3,110,105976.13,5.633597,8.420319,49351.316,2.098269,3.8049517,14379.699,1.8133191,-1.9297718
1748,1962180N32282,1962,44,NOT_NAMED,1962-06-30 21:00:00,35.2,-75.8,35,TS,55.0,998.0,0,5,149,105936.4,7.482668,6.6318707,49309.926,2.4911804,1.5750421,14347.853,2.485573,-3.636804
1749,1962180N32282,1962,44,NOT_NAMED,1962-07-01 00:00:00,35.0,-75.7,55,TS,55.0,999.0,0,4,142,105849.18,6.931749,1.168869,49305.47,2.4295783,-1.1588616,14370.263,1.3711951,-5.174678
1750,1962180N32282,1962,44,NOT_NAMED,1962-07-01 03:00:00,34.8521,-75.4679,72,TS,52.0,999.0,0,5,112,105895.5,8.279034,1.4356366,49350.434,4.16114,1.1459595,14392.855,1.9294482,0.12946106
1751,1962180N32282,1962,44,NOT_NAMED,1962-07-01 06:00:00,34.8,-75.1,104,TS,50.0,1000.0,0,7,88,105836.47,7.956251,-4.7871575,49306.05,3.4293854,-3.4204218,14399.839,3.789635,-0.5857452
1752,1962180N32282,1962,44,NOT_NAMED,1962-07-01 09:00:00,34.87,-74.6378,126,TS,50.0,1000.0,0,8,76,105803.94,8.040967,-6.808411,49252.805,3.2987518,-6.0794477,14370.295,5.0652056,-4.9878774
1753,1962180N32282,1962,44,NOT_NAMED,1962-07-01 12:00:00,35.0,-74.1,154,TS,50.0,1000.0,0,9,75,105741.73,9.694191,-2.1918359,49319.285,7.0033607,-3.4318311,14468.804,5.0785108,-2.1393323
1754,1962180N32282,1962,44,NOT_NAMED,1962-07-01 15:00:00,35.0987,-73.6246,188,TS,47.0,1000.0,0,9,77,105791.44,10.308591,-0.45619142,49474.61,6.8638105,-9.548176,14571.662,4.255788,-5.8076186
1755,1962180N32282,1962,44,NOT_NAMED,1962-07-01 18:00:00,35.2,-73.0,235,TS,45.0,1000.0,0,13,81,105854.19,12.0005665,1.9841541,49475.406,6.992372,-8.633953,14546.139,6.013016,-4.25836
1756,1962180N32282,1962,44,NOT_NAMED,1962-07-01 21:00:00,35.2996,-72.1047,311,TS,45.0,1000.0,0,16,83,105895.27,11.995747,2.3993487,49459.6,7.118837,-7.089002,14514.362,6.7261,-4.1262445
1757,1962180N32282,1962,44,NOT_NAMED,1962-07-02 00:00:00,35.4,-71.0,408,TS,45.0,1000.0,0,19,84,105877.97,12.919599,0.9825238,49480.19,6.4977183,-5.5192094,14551.097,4.869054,-3.0691724
1758,1962180N32282,1962,44,NOT_NAMED,1962-07-02 03:00:00,35.4923,-69.7869,514,TS,42.0,1000.0,0,20,84,105893.35,11.454926,0.94345456,49548.094,6.723024,-3.4490845,14607.6,5.4326477,-1.1789569
1759,1962180N32282,1962,44,NOT_NAMED,1962-07-02 06:00:00,35.6,-68.5,630,TS,40.0,1000.0,0,20,83,105645.57,9.112664,7.9317164,49386.414,7.946158,2.4783118,14530.075,4.1851435,4.08407
1760,1962180N32282,1962,44,NOT_NAMED,1962-07-02 09:00:00,35.74,-67.2871,707,TS,40.0,1000.0,0,20,82,105517.74,7.8613877,9.381949,49325.71,9.867263,1.7151728,14473.046,5.479915,3.7689166
1761,1962180N32282,1962,44,NOT_NAMED,1962-07-02 12:00:00,35.9,-66.0,732,TS,40.0,1000.0,0,23,83,105571.62,9.996828,11.372239,49368.4,10.59919,0.37412414,14508.276,4.989428,3.439015
